week_start,history_window_weeks,history_week_index,weeks_from_current,is_latest_week,product_group,sku_id,sku_name,channel_group,sales_channel,own_price,competitor_price,price_gap_vs_competitor,social_buzz_score,units_sold,revenue,promo_depth_pct
2025-06-23,52,14,-38,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.14,0.0245,54.11,23,828.0,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.37,0.0329,51.55,22,781.0,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,33.5,31.55,0.0618,61.52,97,3249.5,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,33.0,31.25,0.056,62.9,78,2574.0,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,36.95,0.0555,64.57,60,2340.0,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,36.93,0.0425,66.91,50,1925.0,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,35.5,33.57,0.0575,68.42,86,3053.0,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,35.0,32.61,0.0733,64.75,59,2065.0,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.66,0.0356,65.85,54,2106.0,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,37.03,0.0397,66.45,45,1732.5,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,31.5,29.64,0.0628,61.96,99,3118.5,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,31.0,28.54,0.0862,62.82,67,2077.0,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.33,0.0501,66.7,51,1785.0,0.0
2025-06-30,52,15,-37,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,33.16,0.0404,65.35,45,1552.5,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,38.5,36.24,0.0624,49.65,38,1463.0,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,38.0,35.42,0.0728,50.33,32,1216.0,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,46.2,0.039,53.06,27,1296.0,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,46.43,0.023,48.66,25,1187.5,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,31.5,29.79,0.0574,47.15,40,1260.0,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,31.0,29.02,0.0682,48.3,32,992.0,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.31,0.043,49.7,29,1189.0,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.43,0.0271,47.98,27,1093.5,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,27.5,25.65,0.0721,50.59,38,1045.0,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,27.0,25.8,0.0465,48.26,27,729.0,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.22,0.0221,49.83,23,828.0,0.0
2025-06-30,52,15,-37,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.5,0.029,48.83,21,745.5,0.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,29.48,31.3,-0.0581,71.2,145,4274.6,12.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,29.04,27.94,0.0394,71.5,108,3136.32,12.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.24,0.0473,78.61,71,2769.0,0.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,37.39,0.0297,79.2,54,2079.0,0.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,29.11,32.73,-0.1106,77.75,164,4774.04,18.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,30.8,29.56,0.0419,75.49,86,2648.8,12.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.84,0.0307,77.62,56,2184.0,0.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,36.51,0.0545,80.43,49,1886.5,0.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,27.72,29.53,-0.0613,73.43,138,3825.36,12.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,26.35,26.08,0.0104,73.18,107,2819.45,15.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.57,0.0426,77.05,60,2100.0,0.0
2025-07-07,52,16,-36,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,32.75,0.0534,77.52,46,1587.0,0.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,32.73,36.59,-0.1055,58.76,63,2061.99,15.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,32.3,33.31,-0.0303,55.29,42,1356.6,15.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,47.23,0.0163,58.35,27,1296.0,0.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,46.36,0.0246,55.43,23,1092.5,0.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,25.83,29.76,-0.1321,59.1,66,1704.78,18.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,26.35,27.0,-0.0241,55.84,45,1185.75,15.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.66,0.0338,56.34,30,1230.0,0.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.2,0.0332,61.32,27,1093.5,0.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,24.2,25.95,-0.0674,54.23,47,1137.4,12.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,23.76,23.64,0.0051,58.58,36,855.36,12.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,34.97,0.0295,60.12,23,828.0,0.0
2025-07-07,52,16,-36,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.91,0.0169,61.3,19,674.5,0.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,29.48,31.4,-0.0611,74.98,162,4775.76,12.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,27.06,28.56,-0.0525,77.65,143,3869.58,18.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.28,0.0461,80.0,67,2613.0,0.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,37.23,0.0341,78.65,57,2194.5,0.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,29.11,33.13,-0.1213,77.59,142,4133.62,18.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,28.7,29.63,-0.0314,73.6,114,3271.8,18.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.75,0.0331,80.69,57,2223.0,0.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,36.86,0.0445,78.8,49,1886.5,0.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,25.83,29.37,-0.1205,74.63,170,4391.1,18.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,25.42,26.11,-0.0264,73.33,116,2948.72,18.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.18,0.0549,79.65,55,1925.0,0.0
2025-07-14,52,17,-35,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,32.88,0.0493,77.22,51,1759.5,0.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,31.57,36.47,-0.1344,54.38,68,2146.76,18.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,31.16,33.34,-0.0654,55.34,44,1371.04,18.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,46.91,0.0232,59.76,25,1200.0,0.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,45.57,0.0424,56.93,23,1092.5,0.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,26.77,30.2,-0.1136,58.22,57,1525.89,15.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,25.42,27.19,-0.0651,57.49,46,1169.32,18.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.73,0.032,58.39,29,1189.0,0.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,38.89,0.0414,60.97,24,972.0,0.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,24.2,25.79,-0.0617,58.61,47,1137.4,12.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,22.95,23.67,-0.0304,57.6,38,872.1,15.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.23,0.0219,59.72,24,864.0,0.0
2025-07-14,52,17,-35,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.42,0.0314,56.27,19,674.5,0.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,27.47,31.3,-0.1224,64.35,172,4724.84,18.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,28.05,28.42,-0.013,64.86,121,3394.05,15.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.1,0.0512,68.46,63,2457.0,0.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,36.84,0.0451,71.57,56,2156.0,0.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,30.18,33.44,-0.0975,68.5,130,3923.4,15.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,29.75,30.22,-0.0156,64.21,92,2737.0,15.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.87,0.0298,66.6,60,2340.0,0.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,37.06,0.0389,70.13,52,2002.0,0.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,27.72,29.16,-0.0494,64.64,147,4074.84,12.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,27.28,26.15,0.0432,63.24,102,2782.56,12.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.61,0.0414,66.29,51,1785.0,0.0
2025-07-21,52,18,-34,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,32.7,0.055,67.2,49,1690.5,0.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,31.57,36.47,-0.1344,50.28,70,2209.9,18.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,33.44,33.04,0.0121,51.05,41,1371.04,12.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,47.28,0.0152,52.06,25,1200.0,0.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,45.74,0.0385,48.68,24,1140.0,0.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,25.83,30.01,-0.1393,50.43,65,1678.95,18.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,25.42,27.02,-0.0592,48.08,43,1093.06,18.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.66,0.0338,50.35,28,1148.0,0.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.05,0.0371,48.77,24,972.0,0.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,23.38,26.05,-0.1025,45.54,54,1262.52,15.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,22.14,23.49,-0.0575,48.98,42,929.88,18.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,34.89,0.0318,53.42,24,864.0,0.0
2025-07-21,52,18,-34,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.68,0.0236,48.09,19,674.5,0.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,27.47,30.86,-0.1099,66.74,191,5246.77,18.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,29.04,28.6,0.0154,67.64,99,2874.96,12.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.69,0.0348,66.94,71,2769.0,0.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,36.79,0.0465,67.08,60,2310.0,0.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,31.24,33.46,-0.0663,66.8,119,3717.56,12.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,30.8,29.52,0.0434,62.95,93,2864.4,12.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.24,0.0473,72.02,61,2379.0,0.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,37.28,0.0327,65.66,48,1848.0,0.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,26.77,29.38,-0.0888,64.26,152,4069.04,15.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,27.28,26.81,0.0175,66.48,94,2564.32,12.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.24,0.0529,68.96,55,1925.0,0.0
2025-07-28,52,19,-33,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,33.36,0.0342,70.1,49,1690.5,0.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,31.57,36.04,-0.124,48.68,64,2020.48,18.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,31.16,32.61,-0.0445,50.59,50,1558.0,18.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,47.09,0.0193,51.37,26,1248.0,0.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,46.12,0.0299,47.37,22,1045.0,0.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,26.77,30.22,-0.1142,47.41,57,1525.89,15.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,27.28,26.46,0.031,48.54,37,1009.36,12.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,40.37,0.0156,52.37,30,1230.0,0.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,38.97,0.0393,47.86,25,1012.5,0.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,24.2,25.67,-0.0573,44.09,44,1064.8,12.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,23.76,23.11,0.0281,48.26,33,784.08,12.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.13,0.0248,51.1,23,828.0,0.0
2025-07-28,52,19,-33,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.7,0.0231,53.76,19,674.5,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,33.5,31.25,0.072,60.48,95,3182.5,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,33.0,31.14,0.0597,57.83,73,2409.0,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,38.34,0.0172,58.66,63,2457.0,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,37.35,0.0308,61.4,47,1809.5,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,35.5,33.8,0.0503,58.32,76,2698.0,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,35.0,32.82,0.0664,54.33,62,2170.0,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,38.07,0.0244,56.59,52,2028.0,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,37.14,0.0366,60.54,43,1655.5,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,31.5,30.19,0.0434,53.63,91,2866.5,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,31.0,29.16,0.0631,57.89,73,2263.0,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,34.32,0.0198,61.87,46,1610.0,0.0
2025-08-04,52,20,-32,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,33.5,0.0299,56.71,42,1449.0,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,38.5,35.91,0.0721,49.85,40,1540.0,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,38.0,35.63,0.0665,46.08,32,1216.0,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,47.09,0.0193,49.31,26,1248.0,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,46.53,0.0208,48.44,23,1092.5,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,31.5,29.36,0.0729,49.88,38,1197.0,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,31.0,29.01,0.0686,52.35,30,930.0,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.62,0.0348,50.03,29,1189.0,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.33,0.0297,53.13,23,931.5,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,27.5,25.64,0.0725,48.93,35,962.5,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,27.0,25.37,0.0642,51.71,28,756.0,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.07,0.0265,49.32,26,936.0,0.0
2025-08-04,52,20,-32,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.32,0.0344,48.3,20,710.0,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,33.5,31.57,0.0611,54.05,83,2780.5,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,33.0,31.41,0.0506,54.82,74,2442.0,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.76,0.0328,61.78,61,2379.0,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,37.36,0.0305,61.4,53,2040.5,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,35.5,33.28,0.0667,56.81,73,2591.5,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,35.0,32.83,0.0661,53.88,54,1890.0,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.86,0.0301,59.17,47,1833.0,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,36.96,0.0417,62.04,43,1655.5,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,31.5,29.55,0.066,59.21,85,2677.5,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,31.0,28.9,0.0727,60.57,72,2232.0,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.71,0.0383,62.39,46,1610.0,0.0
2025-08-11,52,21,-31,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,33.21,0.0388,59.67,40,1380.0,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,38.5,36.63,0.0511,45.09,42,1617.0,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,38.0,35.45,0.0719,50.88,30,1140.0,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,46.42,0.034,50.72,27,1296.0,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,46.72,0.0167,52.08,25,1187.5,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,31.5,29.55,0.066,50.38,41,1291.5,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,31.0,29.37,0.0555,46.87,33,1023.0,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.65,0.034,49.48,30,1230.0,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.69,0.0204,48.47,24,972.0,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,27.5,25.78,0.0667,51.09,40,1100.0,0.0
2025-08-11,52,21,-31,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,27.0,25.48,0.0597,45.58,28,756.0,0.0
